,sat_multivariate_sow,sat_uni_sow__nyc_delivery_reliability_annual,sat_uni_sow__nyc_delivery_deficit_p99_pct,sat_uni_sow__montague_flow_reliability_annual,sat_uni_sow__montague_flow_deficit_p99_pct,sat_uni_sow__trenton_flow_reliability_annual,sat_uni_sow__downstream_flood_exceedance_annual,sat_uni_sow__nyc_storage_min_p01_pct,sat_uni_sow__nj_delivery_reliability_annual,laplace__nyc_delivery_reliability_annual,laplace__nyc_delivery_deficit_p99_pct,laplace__montague_flow_reliability_annual,laplace__montague_flow_deficit_p99_pct,laplace__trenton_flow_reliability_annual,laplace__downstream_flood_exceedance_annual,laplace__nyc_storage_min_p01_pct,laplace__nj_delivery_reliability_annual,maximin__nyc_delivery_reliability_annual,maximin__nyc_delivery_deficit_p99_pct,maximin__montague_flow_reliability_annual,maximin__montague_flow_deficit_p99_pct,maximin__trenton_flow_reliability_annual,maximin__downstream_flood_exceedance_annual,maximin__nyc_storage_min_p01_pct,maximin__nj_delivery_reliability_annual,regret_mean__nyc_delivery_reliability_annual,regret_q90__nyc_delivery_reliability_annual,regret_cond__nyc_delivery_reliability_annual,gain_mean__nyc_delivery_reliability_annual,regret_mean__nyc_delivery_deficit_p99_pct,regret_q90__nyc_delivery_deficit_p99_pct,regret_cond__nyc_delivery_deficit_p99_pct,gain_mean__nyc_delivery_deficit_p99_pct,regret_mean__montague_flow_reliability_annual,regret_q90__montague_flow_reliability_annual,regret_cond__montague_flow_reliability_annual,gain_mean__montague_flow_reliability_annual,regret_mean__montague_flow_deficit_p99_pct,regret_q90__montague_flow_deficit_p99_pct,regret_cond__montague_flow_deficit_p99_pct,gain_mean__montague_flow_deficit_p99_pct,regret_mean__trenton_flow_reliability_annual,regret_q90__trenton_flow_reliability_annual,regret_cond__trenton_flow_reliability_annual,gain_mean__trenton_flow_reliability_annual,regret_mean__downstream_flood_exceedance_annual,regret_q90__downstream_flood_exceedance_annual,regret_cond__downstream_flood_exceedance_annual,gain_mean__downstream_flood_exceedance_annual,regret_mean__nyc_storage_min_p01_pct,regret_q90__nyc_storage_min_p01_pct,regret_cond__nyc_storage_min_p01_pct,gain_mean__nyc_storage_min_p01_pct,regret_mean__nj_delivery_reliability_annual,regret_q90__nj_delivery_reliability_annual,regret_cond__nj_delivery_reliability_annual,gain_mean__nj_delivery_reliability_annual,harm_freq__nyc_delivery_reliability_annual,harm_freq__nyc_delivery_deficit_p99_pct,harm_freq__montague_flow_reliability_annual,harm_freq__montague_flow_deficit_p99_pct,harm_freq__trenton_flow_reliability_annual,harm_freq__downstream_flood_exceedance_annual,harm_freq__nyc_storage_min_p01_pct,harm_freq__nj_delivery_reliability_annual,party_harm_freq__nyc,party_harm_freq__nj,party_harm_freq__downstream_flow,party_harm_freq__flood_exposed,no_harm_freq,no_harm_freq_tau,n_degraded_mean
regret_cond__nyc_delivery_deficit_p99_pct,,-0.14643772846364075,0.521904781503077,-0.048161260765161806,0.07922494230597976,0.007088487185022646,-0.04437324098777114,0.052749455358801066,0.0281012412384709,-0.17050233362760753,0.1978173068660308,-0.0583054051731546,0.12019850476927044,-0.01961500452977318,-0.046339262696571286,0.16935206668385325,0.018965486758140575,-0.16611221616510904,0.5083999312537596,-0.04700054008395131,0.3035361347426313,-0.025529146784892712,-0.04219300507003523,0.048288991044428096,0.022178425343529682,,,,-0.17050233362760753,0.46105095815072616,0.538791798018768,1.0,0.059569283022343426,0.017720132567953212,0.02474521036814838,0.12200696331040049,-0.05835965643410437,0.14009358604760752,0.2550036769419512,0.24332721684997352,-0.047878124346975096,0.02528437428687611,0.03488821938590926,0.10018528063561086,-0.0199094251645386,-0.03936495252453178,-0.03971680765637381,0.03581539100849285,-0.0843424012481385,0.22230177606993565,0.25728919628732594,0.3627121097000615,0.15286169021761775,0.07071083483602528,0.06948513654361053,0.28888888888888886,0.018978358398157844,,0.20439575674179897,0.01738385277246598,-0.03528568392037935,0.02467134961018419,-0.08050637117938014,0.20263708149784687,0.07076931696309285,0.40001073588451075,0.07076931696309285,-0.046319948286095466,-0.08050637117938014,0.05219099733945741,0.35812851230869175,0.04542635511037845
gain_mean__nyc_delivery_deficit_p99_pct,,0.48701292821934805,0.10999334390756077,-0.3862481455594697,-0.4731840888534099,-0.36819203658137123,-0.07342585542581473,0.018106135744760277,0.05855129069411328,0.51663410063452,0.9305406177297773,-0.37306862966546406,-0.4789842525741112,-0.38430290302281567,-0.07399924093669384,-0.10734550330189474,0.03475467042476616,0.5063882323780846,0.2517329942936715,-0.37643948855457715,-0.44621809524223766,-0.3894608204042818,-0.081801327733243,-0.30677568093675295,0.02923996581150466,,,,0.51663410063452,0.4472676169870508,0.5130258774363585,0.05956928302234342,1.0,-0.2150972167656392,-0.17294425509198214,0.0565346820507942,-0.37384149389358734,-0.4824513650009666,-0.45413635274939274,-0.46956385391307587,-0.41239611987668734,-0.413136167545708,-0.38100018973111405,-0.15210308685410898,-0.38418045344396123,-0.07686590774168268,-0.07796447779218268,-0.1346078789430744,-0.03391018706864653,-0.03927385771709073,-0.07651823323975103,-0.08998340891668986,-0.10536798515664399,-0.09574638549429629,-0.08582869915809739,-0.3186813186813187,0.03477384419144892,,0.5162023026331235,-0.21697308899821938,-0.4200726713812057,-0.41438516531011726,-0.03506120095048785,-0.035091525669658424,-0.09567300191065585,0.4575264106734739,-0.09567300191065585,-0.42032320066037193,-0.03506120095048785,-0.20053961777929374,-0.45339380065609725,-0.0361890691548853
regret_mean__montague_flow_reliability_annual,,-0.13385240472203275,-0.12070748309017103,0.44191402265425156,0.2037896228041609,0.387305887003411,-0.0934941301498364,-0.17944639373660437,-0.024154072263040244,-0.13007526203462613,-0.2273239763204978,0.4702578022080984,0.130843172295647,0.37577941277059196,-0.08870828191448704,-0.10230505051355233,-0.025532756344516877,-0.12066027692065803,-0.15787206648349628,0.4630077151293932,0.03696921593358369,0.362279361471832,-0.08541542170886073,0.018660352248820643,-0.02071474951880444,,,,-0.13007526203462613,-0.22781400982989902,-0.23130454398300734,0.017720132567953212,-0.2150972167656392,1.0,0.8677630967305179,0.9402472773876006,0.46372076429258263,0.12873969129640675,0.08814947721887983,0.10849436464001415,0.17596528961398805,0.44212551001748135,0.4838706700131585,0.383993032118049,0.3733810902110918,-0.09386906919595721,-0.09225339680314304,0.032128406471748944,-0.11187698411931109,-0.1491738155724886,-0.126436558170642,-0.14260545463707222,-0.100161372244628,-0.021433769157203592,-0.03132369567373053,-0.20351933162035316,-0.025532813464968832,,-0.2337528762844027,0.9914492832384166,0.1737930811678403,0.4448125322747603,-0.12288162664137145,-0.14735489606737043,-0.02143672723921752,-0.2689862378063098,-0.02143672723921752,0.21736622173631145,-0.12288162664137145,0.0731473734988829,0.11874175476842061,0.2554989943424703
regret_q90__montague_flow_reliability_annual,,-0.1081155263048761,-0.11806080220560672,0.3801895698324442,0.17154096387351883,0.3611499391941435,-0.08579852034258996,-0.16968403482432792,-0.03355115468527951,-0.10433094602055921,-0.18378904807065088,0.4115999348539739,0.10429906246384744,0.3476746657388422,-0.08183998716541727,-0.10295845754785968,-0.03549615762148876,-0.09510935287671782,-0.14655177505127331,0.40577295240154565,0.007570474819695565,0.33209852120724304,-0.07925340826868794,0.0029998998084495797,-0.03106863478479451,,,,-0.10433094602055921,-0.20493937911785243,-0.2022830208699771,0.02474521036814838,-0.1729442550919821,0.8677630967305179,1.0,0.9242277178403465,0.4045799003722968,0.10227199469826534,0.07147810684257626,0.08467981014255929,0.1397779582369976,0.4084054157655688,0.446974065343421,0.36919776970832296,0.3457086613513974,-0.08033407492337316,-0.07771850049096911,0.024900529685655367,-0.09793190393250865,-0.1465426532234693,-0.11891841861458984,-0.12897288035812102,-0.1010747685514764,-0.04106455572638823,-0.026814086885203838,,-0.03549623703150383,,-0.20928018843675975,0.8585457022675796,0.13697946212062184,0.4109468579122267,-0.09943976339784623,-0.14514768493509175,-0.04107022306015549,-0.24259282706448096,-0.04107022306015549,0.18607244867450182,-0.09943976339784623,0.06261649483679556,0.08484058243351006,0.3085156015174945
regret_cond__montague_flow_reliability_annual,,0.12480480289428617,-0.0736619480476804,0.28120259089828514,-0.03208066752530605,0.399839201118078,-0.16108594092970271,-0.02004182458314341,-0.06263568895780307,0.13435570187779836,0.05699245275565894,0.8860151992656857,-0.008926528744862243,0.28770888800748307,-0.14351111597509297,0.013046465088644816,-0.05827506895058892,0.14498397082083214,-0.0006866560572970956,0.7247704680872966,-0.0743877395405187,0.21271270692870045,-0.1329823897632042,-0.017216452247891766,-0.05369714006151005,,,,0.13435570187779836,-0.08134026288846134,0.060117069012377185,0.12200696331040048,0.056534682050794205,0.9402472773876006,0.9242277178403465,1.0,0.7325954513845964,-0.008926528744862243,0.030448718746664445,-0.008926528744862243,-0.07012511363914194,0.28699038773855085,0.27905975671025635,0.27097902943020497,0.27886739746232986,-0.12410431350588381,-0.11096041979377959,-0.028586589782627493,-0.14723921101555199,-0.04568958462096807,0.0038801078479169006,-0.05761773737428991,0.016708630727562658,-0.10199532975887832,,,-0.05827506895058892,,-0.08303600793017506,0.7869813232887561,-0.06601062459746525,0.29333361702642674,-0.12972384147364185,-0.047190789821151526,-0.10199532975887832,-0.06021061920950784,-0.10199532975887832,,-0.12972384147364185,,-0.07585039557697988,0.33522389142247144
gain_mean__montague_flow_reliability_annual,,-0.2652449751646348,-0.21606113167522306,0.9695535525852835,0.5503075855280141,0.4701384671598634,-0.06581079373349204,-0.31764503029058594,0.005034384683616073,-0.25291935570987056,-0.3970844443349378,0.9981477401763774,0.35916493904104074,0.5234488120582635,-0.06702811004618285,-0.21471838290256764,0.019530238345195648,-0.2506152674806452,-0.25971271500172877,0.9568954886022387,0.11006446424720813,0.5453032778985739,-0.0633079520397248,-0.01865394282072098,0.022947594549264656,,,,-0.25291935570987056,-0.4083544271849235,-0.43689465542165007,-0.05835965643410438,-0.37384149389358734,0.4637207642925826,0.4045799003722968,0.7325954513845965,1.0,0.3460555392359324,0.21859366382011383,0.2664324274235791,0.5747868839065019,0.5680507873370313,0.5656117979682119,0.4221460074021106,0.5239811069040776,-0.06956518345620316,-0.06769628502087008,0.04588126986004564,-0.09470226801644571,-0.2985875486153892,-0.26570964933508184,-0.19822296059434952,-0.20871878998760174,0.06979295493354033,0.0251245844438211,0.05494505494505495,0.019549403127846893,,-0.41620566012814564,0.4676507149170239,0.5632646740491813,0.5748184290789196,-0.10230507863977766,-0.2948285594241894,0.06971587579547546,-0.490296047215612,0.06971587579547546,0.593994523928374,-0.10230507863977766,0.09653209332761703,0.31926972042747626,0.06906464097831833
regret_mean__montague_flow_deficit_p99_pct,,-0.2679578308283552,-0.14620347770600753,0.3514136899713134,0.6548012082705583,0.3065644486138151,-0.04903046930016438,-0.19648367374422684,-0.011859055100476237,-0.27675966344941294,-0.47016178951972787,0.34566642252459845,0.9863398019750764,0.34735717166600794,-0.05149007796159543,-0.17920684540692972,-0.008171145304103539,-0.27803053141110695,-0.20776212245909845,0.35127050904606233,0.5453556146920179,0.38348287805565306,-0.04885741435386468,-0.11118009267513565,-0.00608035370838251,,,,-0.27675966344941294,-0.27604285840475384,-0.30474686579266413,0.14009358604760752,-0.4824513650009666,0.12873969129640678,0.10227199469826534,-0.008926528744862243,0.34605553923593235,1.0,0.8191987662370442,0.9354038595893044,0.5474891215359825,0.36330165938052333,0.3397381679595732,0.1404945272590564,0.3474451542933214,-0.05290832888072097,-0.05405582565130149,0.0517118873900656,-0.083322837009932,-0.12560529810939922,-0.09738269767866993,0.06086412407335529,-0.18477780926285778,0.11282904103142397,0.07599571462189829,0.18681318681318684,-0.008174981884872253,,-0.32152885705730666,0.12939026878176282,0.563302140562908,0.36457356629598286,-0.08957818078658679,-0.1387939531410969,0.1127580354913258,-0.29912248665938546,0.1127580354913258,0.5492568881900827,-0.08957818078658679,0.21832506190009998,0.7258082673013113,0.016447473591570134
regret_q90__montague_flow_deficit_p99_pct,,-0.25721942820881144,-0.05622734714384156,0.22417444429146477,0.515162087197925,0.2482400820980143,-0.04946305644056697,-0.12412896829722972,-0.024829217340704965,-0.26979998149414136,-0.40340762413526177,0.21843319704294248,0.806997818111248,0.2715368908949794,-0.05040231674288534,-0.10274117786774184,-0.023286266874772293,-0.26838471026109134,-0.11865083541659568,0.22577567364941487,0.6218915606709153,0.2950420928297227,-0.046953050823482195,-0.08208446339319715,-0.020907855778296177,,,,-0.26979998149414136,-0.1801029548840398,-0.1754172652720778,0.2550036769419512,-0.4541363527493928,0.08814947721887983,0.07147810684257626,0.03044871874666445,0.21859366382011383,0.8191987662370442,1.0,0.8746006662133148,0.387503172413191,0.28698769397884705,0.27193585277579563,0.14852879975118793,0.27097111971721594,-0.050054549233901895,-0.05070624620566643,0.05629201270277852,-0.0872652761518316,-0.02622928417705515,0.020945753973677463,0.17893142483372226,-0.11097475103612142,0.12439848837428605,0.1122530701839152,0.42857142857142855,-0.02330542177423685,,-0.2465294070996739,0.088378450962525,0.40172294216709054,0.28720053695647724,-0.09168379447406497,-0.04141511078708935,0.12432902828919179,-0.18437257363810292,0.12432902828919179,0.3856638938580377,-0.09168379447406497,0.22450995259965406,0.6677058540770725,0.03216532322847832
regret_cond__montague_flow_deficit_p99_pct,,-0.2736701021711508,-0.07419017317669642,0.27434969153545086,0.5870729805612598,0.2769380925962275,-0.04421492978285649,-0.15652031242706058,-0.020922847976140496,-0.2848771519320613,-0.4296860114122968,0.2661650214501118,0.9218989740966936,0.30374334776855527,-0.04540516327874552,-0.1216007969219558,-0.020402508136599804,-0.2841617231647843,-0.15042904753786548,0.27309174435772354,0.5935096322592938,0.32854173030519285,-0.042369906836346866,-0.07104055246187911,-0.018129158007890105,,,,-0.2848771519320613,-0.21190050740453775,-0.2268160732420806,0.24332721684997352,-0.46956385391307587,0.10849436464001413,0.08467981014255928,-0.008926528744862243,0.26643242742357903,0.9354038595893044,0.8746006662133148,1.0,0.4442910650432232,0.32332180729544474,0.3066498087451352,0.13928723706117094,0.3037134744759215,-0.04578513412300491,-0.046409594195563356,0.05825843478798942,-0.0805710116480336,-0.06347795912884568,-0.026686897395256946,0.12134586386848564,-0.12771944906641639,0.1370490827334449,0.11737539636720569,0.42857142857142855,-0.020422127573298247,,-0.2716781917040179,0.10900568255456343,0.4593579885574819,0.3243813473735728,-0.08570992096894223,-0.07655799755027544,0.1369799834391578,-0.2274834369598469,0.1369799834391578,0.4433407328572707,-0.08570992096894223,0.23328648771422336,0.7404797767028057,0.011206473208818022
gain_mean__montague_flow_deficit_p99_pct,,-0.2641387946369961,-0.23712613046529607,0.5728983606376602,0.7188886819100764,0.33659725634729754,-0.04694061225017016,-0.3021962988355839,-0.018515059962823523,-0.25464662117902315,-0.42769992486533404,0.5744090166582901,0.5661396840646843,0.39071386316262297,-0.05094157442928045,-0.25140873118406026,-0.012102708573077669,-0.2540834210275941,-0.26941210794092646,0.5701551428119461,0.30251881012485815,0.4338944584289566,-0.049824123458164615,-0.100381479147691,-0.008805278844825954,,,,-0.25464662117902315,-0.4273676656975429,-0.4601960380114039,-0.047878124346975096,-0.41239611987668734,0.17596528961398805,0.13977795823699762,-0.07012511363914194,0.5747868839065019,0.5474891215359825,0.387503172413191,0.4442910650432232,1.0,0.39165889042268726,0.3591057157068494,0.1602845861776708,0.3912453235034291,-0.057204279985670646,-0.05925763605944067,0.03146117118932842,-0.06602413874345706,-0.28354606613067157,-0.23056048477012003,-0.08453096490180392,-0.24937857222247906,0.023444457294751465,-0.012457165861719152,-0.06988565578146122,-0.012092342573741435,,-0.4396793213335415,0.17640472217470624,0.9745195353919925,0.39355340438876535,-0.07693108783046605,-0.28758748489189473,0.023329865270167303,-0.4812226618454368,0.023329865270167303,0.9588787822032612,-0.07693108783046605,0.24431584385299066,0.5190126581423223,-0.04176975121353295
regret_mean__trenton_flow_reliability_annual,,-0.3283792288372616,-0.21037719987840275,0.5687743198592333,0.4706381830936145,0.7190020736513283,0.022503650497323276,-0.29397397065252306,-0.10432197800794048,-0.314782065868763,-0.43690285478946883,0.5673004593036584,0.36676820456044745,0.8150070123279634,0.0196113676841394,-0.2102800241930097,-0.06045100992106439,-0.31751873634192346,-0.2710427333091525,0.5702369808541567,0.1531111834044501,0.792758550014349,0.02346857981158862,-0.03112893783103398,-0.05891470754846317,,,,-0.314782065868763,-0.3993865700007794,-0.4295281881633081,0.02528437428687611,-0.413136167545708,0.44212551001748135,0.4084054157655689,0.28699038773855085,0.5680507873370313,0.3633016593805233,0.28698769397884705,0.32332180729544474,0.3916588904226872,1.0,0.8850311449362276,0.8868694220849815,0.7985340364930008,0.01225629711396618,0.013895790733730195,0.11674828416877571,-0.007560869042990467,-0.24370162375489127,-0.22957235591170666,-0.1879676864789268,-0.20753672540729365,0.010618252618818094,0.022699410928312784,0.1188643277625491,-0.060446606784415706,,-0.411181483004119,0.4451784495226162,0.3920916456055213,0.9777467032010987,-0.019399154119817894,-0.24267861911772592,0.010578556349734735,-0.45966122457822367,0.010578556349734735,0.41319123715909345,-0.019399154119817894,0.14333264961994507,0.3279378279830593,0.237194061054994
regret_q90__trenton_flow_reliability_annual,,-0.3001267344427175,-0.19507181567243606,0.5658208806602082,0.4402214975916255,0.6716069237583596,0.0013590696516071455,-0.30330920236223013,-0.10498111818061183,-0.2886072801650378,-0.4001186376836312,0.5648976392844087,0.3423316929051072,0.7378104912656679,-0.00034566738315252904,-0.21881609522012968,-0.061243420490122366,-0.2905694192802555,-0.25556053804924356,0.5684424239696699,0.1393644472025209,0.7247572923956317,0.0034221070932100375,-0.04170835092178482,-0.06000883998538408,,,,-0.2886072801650378,-0.3590328317062353,-0.391248804966512,0.03488821938590926,-0.38100018973111405,0.4838706700131585,0.44697406534342105,0.27905975671025635,0.5656117979682119,0.3397381679595732,0.27193585277579563,0.3066498087451352,0.35910571570684946,0.8850311449362277,1.0,0.8760877442498128,0.7211431929568642,-0.003525366124451894,-0.0023539523487650744,0.10502488208693349,-0.02848632032652471,-0.24712209494880993,-0.23276940362399556,-0.19907137877640438,-0.21582073763323487,0.028928647305750687,0.03554053478788413,0.1188643277625491,-0.06123849395706496,,-0.3707264710870864,0.48713628731395153,0.358598335035807,0.8695980850071177,-0.03544230665506901,-0.24595255507368066,0.0288867149335183,-0.4305380721039605,0.0288867149335183,0.3786333941743698,-0.03544230665506901,0.13184374224740422,0.3175209021546655,0.28725934316634033
regret_cond__trenton_flow_reliability_annual,,-0.10597958520258667,-0.09343656260707514,0.41112236777931455,0.23136543534840717,0.6343207757778652,-0.048748844126452424,-0.17879678741510158,-0.08574397246721496,-0.10354915280694532,-0.15547730817640426,0.41913739993636456,0.14068026421257726,0.8204810817623107,-0.04762605049863573,-0.1457261181165601,-0.056791985500237854,-0.11103023768099324,-0.13043377561001082,0.43287256196314655,0.0462949356650697,0.7889434448370573,-0.04316836361413554,-0.059774846438156615,-0.057584150693922614,,,,-0.10354915280694532,-0.14772623343546518,-0.17616672002216416,0.10018528063561084,-0.15210308685410898,0.383993032118049,0.36919776970832296,0.27097902943020497,0.42214600740211067,0.1404945272590564,0.14852879975118793,0.13928723706117094,0.16028458617767077,0.8868694220849815,0.8760877442498128,1.0,0.7580092035910008,-0.03039477808670728,-0.03156483947788575,0.0960466884488967,-0.10627564613542317,-0.1275494120558085,-0.1222496560512309,-0.11794469565569593,-0.14440617720471968,0.06542165044568125,0.0648324103024508,0.2,-0.056791985500237854,,-0.1573199665893766,0.390780071361856,0.15827797437624255,0.8093677881513146,-0.09190591451913267,-0.12943848366131605,0.06542165044568125,-0.2086518911036985,0.06542165044568125,0.2065425645023748,-0.09190591451913267,0.06098023133756435,0.16172017174234243,0.4252864636738041
gain_mean__trenton_flow_reliability_annual,,-0.3086403755798253,-0.21900570349478884,0.5230868729995729,0.45615598956835324,0.8559963314523716,0.04115228002615278,-0.28971098171526893,-0.09711308984790648,-0.29039498520024654,-0.4069606374096413,0.5231582482746677,0.35187864041169314,0.9869790405058515,0.03624331376421741,-0.2248261441930837,-0.06231799416688959,-0.29382936788666536,-0.2814695926537894,0.5240588991458912,0.14668170508829695,0.8906699533322838,0.0397516796031331,-0.06677787831351314,-0.061691433393080204,,,,-0.29039498520024654,-0.39118381612712383,-0.4223975330884515,-0.0199094251645386,-0.38418045344396123,0.3733810902110918,0.3457086613513974,0.2788673974623298,0.5239811069040776,0.3474451542933214,0.27097111971721594,0.3037134744759215,0.3912453235034291,0.7985340364930007,0.7211431929568642,0.7580092035910008,1.0,0.02442443054112386,0.02494274301826067,0.12918804323837776,0.0024931037693864204,-0.25414109498127374,-0.23746632131587092,-0.18910309535523842,-0.22116260564718565,0.012757838436510554,0.002168584155279354,0.0,-0.06230664919023583,,-0.4025787318493565,0.37624347299320193,0.3918191405043904,0.8132134242714595,-0.015404663821861089,-0.25281386753180507,0.012742239151432794,-0.452118728806277,0.012742239151432794,0.41201644578405616,-0.015404663821861089,0.15649681044062091,0.3041698586017616,0.16026028615100937
regret_mean__downstream_flood_exceedance_annual,,-0.19548748616315595,-0.06456380385745376,-0.0605066314963681,-0.023148132664192727,0.05418473583629583,0.9250404731974259,-0.2781719861606434,-0.07056793022286964,-0.1792146255449518,-0.08962432683335174,-0.07055011035381592,-0.05264486024311732,0.0212038326432914,0.9411350393626582,-0.2089457543166671,-0.033296774854142314,-0.21152406746307592,-0.09489227405820541,-0.0971734037515555,-0.07586951587962733,-0.002958085988104238,0.9283978213682681,-0.08058185039059054,-0.04028819243079549,,,,-0.1792146255449518,-0.08168912117981311,-0.08973999229351297,-0.039364952524531774,-0.07686590774168267,-0.09386906919595721,-0.08033407492337316,-0.12410431350588381,-0.06956518345620316,-0.05290832888072097,-0.050054549233901895,-0.04578513412300491,-0.057204279985670646,0.012256297113966181,-0.0035253661244518944,-0.03039477808670728,0.024424430541123858,1.0,0.983787580097606,0.9986758021440103,0.6948177736709007,-0.20707000532699213,-0.17975625628036196,-0.1417119125449486,-0.21111430017976535,-0.1226893513449721,-0.08725839227944883,-0.02907419023147902,-0.03329684934382148,,-0.07209979782354191,-0.09232321935227254,-0.05507554519360937,0.01533722717472597,0.7663370140975381,-0.20629756893331774,-0.12270628374546835,-0.1505620439412884,-0.12270628374546835,-0.0568225734057751,0.7663370140975381,0.18097043557667916,-0.07462366780136949,0.3095154298222491
regret_q90__downstream_flood_exceedance_annual,,-0.19548571816808288,-0.06300138031704962,-0.05880693197206069,-0.023993621534505138,0.05316738187373585,0.9153482027341538,-0.27542723564845556,-0.07118464476060377,-0.1794217256110761,-0.09054931233092403,-0.06866938747850256,-0.05386044882901761,0.02161988136052192,0.9259639917514916,-0.20550914340614435,-0.033728879005399344,-0.21153235355954997,-0.09238688773682485,-0.09514546487632684,-0.07713640397042817,-0.002925554601180991,0.9207644886143403,-0.07648741592107935,-0.04057935467679137,,,,-0.1794217256110761,-0.07947138849145771,-0.08953610521784826,-0.0397168076563738,-0.07796447779218268,-0.09225339680314304,-0.07771850049096911,-0.1109604197937796,-0.06769628502087009,-0.05405582565130149,-0.05070624620566643,-0.046409594195563356,-0.05925763605944066,0.013895790733730196,-0.0023539523487650744,-0.03156483947788575,0.024942743018260667,0.9837875800976061,1.0,0.9778300494532066,0.6848277396408831,-0.20499454735105765,-0.17848868646610563,-0.13913723841098197,-0.20731408790043945,-0.12075735586823007,-0.08587921092756609,-0.02907419023147902,-0.033728954461757714,,-0.07014293280035254,-0.09070593756032991,-0.05711604767194019,0.017046531923018946,0.75533316091606,-0.2039199594054636,-0.12077402163335162,-0.14844493352476462,-0.12077402163335162,-0.05857405865086125,0.75533316091606,0.1777476203712919,-0.07646751168564449,0.31351023191381056
regret_cond__downstream_flood_exceedance_annual,,-0.12711555378294576,-0.0727303183377171,0.04907687816494305,0.061560448255110235,0.1670070224388209,0.9570618523813528,-0.15587920418300236,-0.008053480473319819,-0.12228000089271765,-0.13165353627781373,0.04527583218364835,0.050059142544691675,0.12671760274029148,0.998363350964507,-0.1149448374881901,0.01633621680975896,-0.13888614302810773,-0.08844600174079943,0.034131351419293285,0.03101449922259171,0.09961335013447867,0.9712247342305146,-0.0360533729282338,0.014155342044329338,,,,-0.12228000089271765,-0.09897862913541364,-0.11121476848818102,0.03581539100849285,-0.1346078789430744,0.032128406471748944,0.02490052968565537,-0.028586589782627493,0.04588126986004564,0.0517118873900656,0.05629201270277852,0.05825843478798942,0.03146117118932842,0.11674828416877571,0.10502488208693349,0.0960466884488967,0.12918804323837774,0.9986758021440103,0.9778300494532066,1.0,0.40324642300583685,-0.10759924477625461,-0.0707301222336569,-0.003269533682190026,-0.11717828860539288,-0.022290227620737714,,,0.01633621680975896,,-0.10813452861143853,0.03361199639577331,0.03476385400751776,0.11973038655621267,0.4033855197161419,-0.1102806071499873,-0.022290227620737714,-0.12555875441582273,-0.022290227620737714,0.03194850837965011,0.4033855197161419,0.13511915099527494,0.048140408716632235,0.05556100093777505
gain_mean__downstream_flood_exceedance_annual,,-0.1921251263765082,-0.06322696412986002,-0.0856690456379186,-0.04590011234583564,0.019114369050013784,0.78879042832925,-0.2758783119592053,-0.08673791853280782,-0.17083790128426585,-0.055497007302838956,-0.09557902812868688,-0.08142843874184238,-0.000191275433085741,0.7965694594438504,-0.21384477837810945,-0.04991333688415762,-0.20307607675789896,-0.08451318843279727,-0.12223495240834632,-0.11155154852079772,-0.019249512008773107,0.7869163904900971,-0.08753519232823656,-0.05744008202235611,,,,-0.17083790128426585,-0.06732419369699921,-0.08085503747390187,-0.0843424012481385,-0.03391018706864653,-0.11187698411931109,-0.09793190393250864,-0.14723921101555196,-0.09470226801644573,-0.083322837009932,-0.0872652761518316,-0.0805710116480336,-0.06602413874345706,-0.007560869042990467,-0.02848632032652471,-0.10627564613542316,0.00249310376938642,0.6948177736709008,0.6848277396408831,0.40324642300583685,1.0,-0.21687183441334948,-0.20776121072956139,-0.17814464879435507,-0.21536981374057837,-0.1409032356049031,-0.0829928592215984,0.23076923076923078,-0.04988960302457207,,-0.048040687504863275,-0.11053622519063803,-0.06492894557326692,-0.0052918525722299645,0.906275875988614,-0.21458393864127107,-0.1409010545335229,-0.13721956209625719,-0.1409010545335229,-0.06390890657200804,0.906275875988614,0.21732450950274915,-0.12155470235371849,0.36397745201638143
regret_mean__nyc_storage_min_p01_pct,,-0.10597307161114194,0.4424334177213013,-0.29961146462372995,-0.2985216134445894,-0.22821069139881553,-0.19825784118646111,0.7428883459162401,0.028114437026898944,-0.12793735103172224,-0.010218414641777935,-0.29809860851643344,-0.1354325408351967,-0.2506481367669996,-0.18911075602132646,0.7703058664456878,-0.0002751414079537182,-0.10580999943975586,0.5227020455407683,-0.2761707900482374,0.2491246686259523,-0.2631390214660592,-0.18339180790905568,0.5065287721446111,0.005927398202938364,,,,-0.12793735103172224,0.25298191091973254,0.16989376472136747,0.22230177606993565,-0.039273857717090736,-0.1491738155724886,-0.14654265322346927,-0.04568958462096807,-0.2985875486153892,-0.12560529810939924,-0.026229284177055154,-0.06347795912884567,-0.28354606613067157,-0.2437016237548913,-0.24712209494880993,-0.1275494120558085,-0.25414109498127374,-0.20707000532699213,-0.20499454735105763,-0.10759924477625461,-0.21687183441334948,1.0,0.8080823314063245,0.7664302832511307,0.7500095100791352,0.0616515996055844,0.10193305832633708,0.46618006458660405,-0.0002874618155809887,,0.22927352961573036,-0.15012100291230707,-0.27892799354822323,-0.24916802768149282,-0.24719298544271265,0.9582649525638895,0.06173459938549037,0.4760676295226543,0.06173459938549037,-0.2823730542440382,-0.24719298544271265,-0.05074309011323668,-0.10150060464287355,-0.11169834722563314
